date,track,artist
2020-10-03,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-10-03,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-10-03,Circles,Post Malone
2020-10-03,Roses,SAINt JHN
2020-10-03,Come   Go,Juice WRLD Marshmello
2020-10-03,Mood Swings,Pop Smoke  Lil Tjay
2020-10-03,Got What I Got,Jason Aldean
2020-10-03,One Of Them Girls,Lee Brice
2020-10-03,Adore You,Harry Styles
2020-10-03,Said Sum,Moneybagg Yo
2020-10-03,Break My Heart,Dua Lipa
2020-10-03,Lovin  On You,Luke Combs
2020-10-03,Be Like That,Kane Brown With Swae Lee   Khalid
2020-10-03,Tap In,Saweetie
2020-10-03,Cool Again,Kane Brown
2020-10-03,The Woo,Pop Smoke  50 Cent   Roddy Ricch
2020-10-03,If The World Was Ending,JP Saxe  Julia Michaels
2020-10-03,Don t Start Now,Dua Lipa
2020-10-03,Bang,AJR
2020-10-03,More Than My Hometown,Morgan Wallen
2020-10-03,Rags2Riches,Rod Wave  ATR Son Son
2020-10-03,Life Is Good,Future  Drake
2020-10-03,ily,surf mesa  Emilee
2020-10-03,Kings   Queens,Ava Max
2020-10-03,Midnight Sky,Miley Cyrus
2020-10-03,Chasin  You,Morgan Wallen
2020-10-03,Rain On Me,Lady Gaga   Ariana Grande
2020-10-03,I Should Probably Go To Bed,Dan   Shay
2020-10-03,Some Girls,Jameson Rodgers
2020-10-03,Die From A Broken Heart,Maddie   Tae
2020-10-03,Wishing Well,Juice WRLD
2020-10-03,We Paid,Lil Baby   42 Dugg
2020-10-03,Say So,Doja Cat  Nicki Minaj
2020-10-03,Savage,Megan Thee Stallion
2020-10-03,Cardigan,Taylor Swift
2020-10-03,Blueberry Faygo,Lil Mosey
2020-10-03,Diamonds,Sam Smith
2020-10-03,One Beer,HARDY  Lauren Alaina   Devin Dawson
2020-10-03,Breaking Me,Topic   A7S
2020-10-03,Heather,Conan Gray
2020-10-03,Hawai,Maluma   The Weeknd
2020-10-03,What You Know Bout Love,Pop Smoke
2020-10-03,Happy Anywhere,Blake Shelton  Gwen Stefani
2020-10-03,My Ex s Best Friend,Machine Gun Kelly blackbear
2020-10-03,7 Summers,Morgan Wallen
2020-10-03,24,Money Man  Lil Baby
2020-10-03,Pretty Heart,Parker McCollum
2020-10-03,One Too Many,Keith Urban Duet With P nk
2020-10-03,You Broke Me First.,Tate McRae
2020-10-03,Like That,Doja Cat  Gucci Mane
2020-10-03,Greece,DJ Khaled  Drake
2020-10-03,Ice Cream,BLACKPINK Selena Gomez
2020-10-03,I Called Mama,Tim McGraw
2020-10-03,Girls In The Hood,Megan Thee Stallion
2020-10-03,The Bigger Picture,Lil Baby
2020-10-03,Without You,Luke Combs  Amanda Shires
2020-10-03,Un Dia  One Day,J Balvin  Dua Lipa  Bad Bunny   Tainy
2020-10-03,Kacey Talk,YoungBoy Never Broke Again
2020-10-03,Starting Over,Chris Stapleton
2020-10-03,Martin   Gina,Polo G
2020-10-03,OK Not To Be OK,Marshmello   Demi Lovato
2020-10-03,Relacion,Sech  Daddy Yankee   J Balvin  ROSALIA   Farruko
2020-10-03,Love You Like I Used To,Russell Dickerson
2020-10-03,Smile,Juice WRLD   The Weeknd
2020-10-03,Ain t Always The Cowboy,Jon Pardi
2020-10-03,Dolly,Lil Tecca   Lil Uzi Vert
2020-10-03,Hit Different,SZA  Ty Dolla $ign
2020-10-03,Nobody s Love,Maroon 5
2020-10-03,Everywhere But On,Matt Stell
2020-10-03,Caramelo,Ozuna Karol G Myke Towers
2020-10-03,Do It,Chloe Halle
2020-10-03,Over Now,Calvin Harris The Weeknd
2020-10-03,Dollaz On My Head,Gunna  Young Thug
2020-10-03,You Got It,VEDO
2020-10-03,My Window,YoungBoy Never Broke Again  Lil Wayne
2020-10-03,When You Down,Lil Tecca   Polo G  Lil Durk
2020-10-03,Me Gusta,Anitta  Cardi B   Myke Towers
2020-10-03,Wet.  She Got That...,YFN Lucci
2020-10-03,Whole Lotta Choppas,Sada Baby  Nicki Minaj
2020-10-03,Lonely If You Are,Chase Rice
2020-10-03,Blind,DaBaby  Young Thug
2020-10-03,3 Headed Goat,Lil Durk  Lil Baby   Polo G
2020-10-03,Drug Addiction,YoungBoy Never Broke Again
2020-10-03,La Jeepeta,Nio Garcia Anuel AA Myke Towers Brray Juanka
2020-10-03,B.S.,Jhene Aiko  H.E.R.
2020-10-03,Wolves,Big Sean  Post Malone
2020-10-10,Franchise,Travis Scott  Young Thug   M.I.A.
2020-10-10,Dynamite,BTS
2020-10-10,WAP,Cardi B  Megan Thee Stallion
2020-10-10,Laugh Now Cry Later,Drake  Lil Durk
2020-10-10,Mood,24kGoldn  iann dior
2020-10-10,Blinding Lights,The Weeknd
2020-10-10,Rockstar,DaBaby  Roddy Ricch
2020-10-10,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo
2020-10-10,Watermelon Sugar,Harry Styles
2020-10-10,I Hope,Gabby Barrett  Charlie Puth
2020-10-10,Before You Go,Lewis Capaldi
2020-10-10,Holy,Justin Bieber  Chance The Rapper
2020-10-10,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne
2020-10-10,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-10-10,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-10-10,Go Crazy,Chris Brown   Young Thug
2020-10-10,Circles,Post Malone
2020-10-10,One Of Them Girls,Lee Brice
2020-10-10,Got What I Got,Jason Aldean
2020-10-10,Come   Go,Juice WRLD Marshmello
2020-10-10,Popstar,DJ Khaled  Drake
2020-10-10,Roses,SAINt JHN
2020-10-10,Be Like That,Kane Brown With Swae Lee   Khalid
2020-10-10,Adore You,Harry Styles
2020-10-10,Break My Heart,Dua Lipa
2020-10-10,Lovin  On You,Luke Combs
2020-10-10,Mood Swings,Pop Smoke  Lil Tjay
2020-10-10,My Ex s Best Friend,Machine Gun Kelly blackbear
2020-10-10,The Woo,Pop Smoke  50 Cent   Roddy Ricch
2020-10-10,Tap In,Saweetie
2020-10-10,If The World Was Ending,JP Saxe  Julia Michaels
2020-10-10,Bang,AJR
2020-10-10,Don t Start Now,Dua Lipa
2020-10-10,More Than My Hometown,Morgan Wallen
2020-10-10,ily,surf mesa  Emilee
2020-10-10,Said Sum,Moneybagg Yo
2020-10-10,Kings   Queens,Ava Max
2020-10-10,Rags2Riches,Rod Wave  ATR Son Son
2020-10-10,Midnight Sky,Miley Cyrus
2020-10-10,What You Know Bout Love,Pop Smoke
2020-10-10,Life Is Good,Future  Drake
2020-10-10,Some Girls,Jameson Rodgers
2020-10-10,I Should Probably Go To Bed,Dan   Shay
2020-10-10,Forget Me Too,Machine Gun Kelly   Halsey
2020-10-10,Cool Again,Kane Brown
2020-10-10,Chasin  You,Morgan Wallen
2020-10-10,Epidemic,Polo G
2020-10-10,Die From A Broken Heart,Maddie   Tae
2020-10-10,We Paid,Lil Baby   42 Dugg
2020-10-10,Bloody Valentine,Machine Gun Kelly
2020-10-10,Wishing Well,Juice WRLD
2020-10-10,One Beer,HARDY  Lauren Alaina   Devin Dawson
2020-10-10,Cardigan,Taylor Swift
2020-10-10,24,Money Man  Lil Baby
2020-10-10,Rain On Me,Lady Gaga   Ariana Grande
2020-10-10,Happy Anywhere,Blake Shelton  Gwen Stefani
2020-10-10,Hawai,Maluma   The Weeknd
2020-10-10,Pretty Heart,Parker McCollum
2020-10-10,Breaking Me,Topic   A7S
2020-10-10,Heather,Conan Gray
2020-10-10,7 Summers,Morgan Wallen
2020-10-10,I Called Mama,Tim McGraw
2020-10-10,You Broke Me First.,Tate McRae
2020-10-10,Starting Over,Chris Stapleton
2020-10-10,Love You Like I Used To,Russell Dickerson
2020-10-10,Ain t Always The Cowboy,Jon Pardi
2020-10-10,Greece,DJ Khaled  Drake
2020-10-10,Ice Cream,BLACKPINK Selena Gomez
2020-10-10,Everywhere But On,Matt Stell
2020-10-10,Diamonds,Sam Smith
2020-10-10,Martin   Gina,Polo G
2020-10-10,The Bigger Picture,Lil Baby
2020-10-10,OK Not To Be OK,Marshmello   Demi Lovato
2020-10-10,Girls In The Hood,Megan Thee Stallion
2020-10-10,Hit Different,SZA  Ty Dolla $ign
2020-10-10,Relacion,Sech  Daddy Yankee   J Balvin  ROSALIA   Farruko
2020-10-10,Un Dia  One Day,J Balvin  Dua Lipa  Bad Bunny   Tainy
2020-10-10,Dollaz On My Head,Gunna  Young Thug
2020-10-10,Kacey Talk,YoungBoy Never Broke Again
2020-10-10,Do It,Chloe Halle
2020-10-10,Smile,Juice WRLD   The Weeknd
2020-10-10,Like That,Doja Cat  Gucci Mane
2020-10-10,Caramelo,Ozuna Karol G Myke Towers
2020-10-10,Over Now,Calvin Harris The Weeknd
2020-10-10,Blind,DaBaby  Young Thug
2020-10-10,Nobody s Love,Maroon 5
2020-10-10,You Got It,VEDO
2020-10-10,U 2 Luv,Ne-Yo   Jeremih
2020-10-10,Better,Zayn
2020-10-10,3 Headed Goat,Lil Durk  Lil Baby   Polo G
2020-10-10,Drunk Face,Machine Gun Kelly
2020-10-10,B.S.,Jhene Aiko  H.E.R.
2020-10-10,Big  Big Plans,Chris Lane
2020-10-10,Ay  Dios Mio,Karol G
2020-10-10,Good Time,Niko Moon
2020-10-10,Put Your Records On,Ritt Momney
2020-10-10,Money Over Fallouts,Tory Lanez
2020-10-10,Moral Of The Story,Ashe  Niall Horan
2020-10-10,One Too Many,Keith Urban Duet With P nk
2020-10-10,La Jeepeta,Nio Garcia Anuel AA Myke Towers Brray Juanka
2020-10-17,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo
2020-10-17,Dynamite,BTS
2020-10-17,WAP,Cardi B  Megan Thee Stallion
2020-10-17,Mood,24kGoldn  iann dior
2020-10-17,Laugh Now Cry Later,Drake  Lil Durk
2020-10-17,Blinding Lights,The Weeknd
2020-10-17,Rockstar,DaBaby  Roddy Ricch
2020-10-17,I Hope,Gabby Barrett  Charlie Puth
2020-10-17,Runnin,21 Savage   Metro Boomin
2020-10-17,Right Now,21 Savage   Metro Boomin  Drake
2020-10-17,Watermelon Sugar,Harry Styles
2020-10-17,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-10-17,Before You Go,Lewis Capaldi
2020-10-17,Holy,Justin Bieber  Chance The Rapper
2020-10-17,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-10-17,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne
2020-10-17,Go Crazy,Chris Brown   Young Thug
2020-10-17,Wonder,Shawn Mendes
2020-10-17,Glock In My Lap,21 Savage   Metro Boomin
2020-10-17,One Of Them Girls,Lee Brice
2020-10-17,Dreams,Fleetwood Mac
2020-10-17,Circles,Post Malone
2020-10-17,Got What I Got,Jason Aldean
2020-10-17,Come   Go,Juice WRLD Marshmello
2020-10-17,Franchise,Travis Scott  Young Thug   M.I.A.
2020-10-17,Rich N gga Sh t,21 Savage   Metro Boomin  Young Thug
2020-10-17,Be Like That,Kane Brown With Swae Lee   Khalid
2020-10-17,Adore You,Harry Styles
2020-10-17,Break My Heart,Dua Lipa
2020-10-17,Don t Stop,Megan Thee Stallion  Young Thug
2020-10-17,Roses,SAINt JHN
2020-10-17,Slidin,21 Savage   Metro Boomin
2020-10-17,Many Men,21 Savage   Metro Boomin
2020-10-17,Popstar,DJ Khaled  Drake
2020-10-17,Bang,AJR
2020-10-17,Mood Swings,Pop Smoke  Lil Tjay
2020-10-17,Fallin,Why Don t We
2020-10-17,More Than My Hometown,Morgan Wallen
2020-10-17,Don t Start Now,Dua Lipa
2020-10-17,Lovin  On You,Luke Combs
2020-10-17,ily,surf mesa  Emilee
2020-10-17,The Woo,Pop Smoke  50 Cent   Roddy Ricch
2020-10-17,If The World Was Ending,JP Saxe  Julia Michaels
2020-10-17,What You Know Bout Love,Pop Smoke
2020-10-17,Some Girls,Jameson Rodgers
2020-10-17,Kings   Queens,Ava Max
2020-10-17,Tap In,Saweetie
2020-10-17,Outta Time,Bryson Tiller  Drake
2020-10-17,Rags2Riches,Rod Wave  ATR Son Son
2020-10-17,My Ex s Best Friend,Machine Gun Kelly blackbear
2020-10-17,Said Sum,Moneybagg Yo
2020-10-17,One Beer,HARDY  Lauren Alaina   Devin Dawson
2020-10-17,I Called Mama,Tim McGraw
2020-10-17,I Should Probably Go To Bed,Dan   Shay
2020-10-17,Midnight Sky,Miley Cyrus
2020-10-17,My Dawg,21 Savage   Metro Boomin
2020-10-17,Brand New Draco,21 Savage   Metro Boomin
2020-10-17,Happy Anywhere,Blake Shelton  Gwen Stefani
2020-10-17,Lovesick Girls,BLACKPINK
2020-10-17,24,Money Man  Lil Baby
2020-10-17,Snitches   Rats,21 Savage   Metro Boomin  Young Nudy
2020-10-17,Wishing Well,Juice WRLD
2020-10-17,Pretty Heart,Parker McCollum
2020-10-17,Ice Cream,BLACKPINK Selena Gomez
2020-10-17,Rain On Me,Lady Gaga   Ariana Grande
2020-10-17,Hawai,Maluma   The Weeknd
2020-10-17,7 Summers,Morgan Wallen
2020-10-17,Love You Like I Used To,Russell Dickerson
2020-10-17,Heather,Conan Gray
2020-10-17,Cool Again,Kane Brown
2020-10-17,No Opp Left Behind,21 Savage   Metro Boomin
2020-10-17,You Broke Me First.,Tate McRae
2020-10-17,Levitating,Dua Lipa  DaBaby
2020-10-17,Steppin On N ggas,21 Savage   Metro Boomin
2020-10-17,Ain t Always The Cowboy,Jon Pardi
2020-10-17,RIP Luv,21 Savage   Metro Boomin
2020-10-17,Cardigan,Taylor Swift
2020-10-17,Breaking Me,Topic   A7S
2020-10-17,Everywhere But On,Matt Stell
2020-10-17,Diamonds,Sam Smith
2020-10-17,Starting Over,Chris Stapleton
2020-10-17,OK Not To Be OK,Marshmello   Demi Lovato
2020-10-17,Always Forever,Bryson Tiller
2020-10-17,Years Go By,Bryson Tiller
2020-10-17,Un Dia  One Day,J Balvin  Dua Lipa  Bad Bunny   Tainy
2020-10-17,Martin   Gina,Polo G
2020-10-17,Hit Different,SZA  Ty Dolla $ign
2020-10-17,Greece,DJ Khaled  Drake
2020-10-17,The Bigger Picture,Lil Baby
2020-10-17,Bloody Valentine,Machine Gun Kelly
2020-10-17,Said N Done,21 Savage   Metro Boomin
2020-10-17,Relacion,Sech  Daddy Yankee   J Balvin  ROSALIA   Farruko
2020-10-17,Epidemic,Polo G
2020-10-17,Do It,Chloe Halle
2020-10-17,Girls In The Hood,Megan Thee Stallion
2020-10-17,Forget Me Too,Machine Gun Kelly   Halsey
2020-10-17,B.S.,Jhene Aiko  H.E.R.
2020-10-17,Kacey Talk,YoungBoy Never Broke Again
2020-10-17,Blind,DaBaby  Young Thug
2020-10-17,Caramelo,Ozuna Karol G Myke Towers
2020-10-24,Mood,24kGoldn  iann dior
2020-10-24,WAP,Cardi B  Megan Thee Stallion
2020-10-24,Laugh Now Cry Later,Drake  Lil Durk
2020-10-24,Blinding Lights,The Weeknd
2020-10-24,Dynamite,BTS
2020-10-24,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo
2020-10-24,Rockstar,DaBaby  Roddy Ricch
2020-10-24,I Hope,Gabby Barrett  Charlie Puth
2020-10-24,Watermelon Sugar,Harry Styles
2020-10-24,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-10-24,Before You Go,Lewis Capaldi
2020-10-24,Dreams,Fleetwood Mac
2020-10-24,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-10-24,Holy,Justin Bieber  Chance The Rapper
2020-10-24,Go Crazy,Chris Brown   Young Thug
2020-10-24,Got What I Got,Jason Aldean
2020-10-24,One Of Them Girls,Lee Brice
2020-10-24,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne
2020-10-24,Circles,Post Malone
2020-10-24,Be Like That,Kane Brown With Swae Lee   Khalid
2020-10-24,Come   Go,Juice WRLD Marshmello
2020-10-24,Wonder,Shawn Mendes
2020-10-24,Franchise,Travis Scott  Young Thug   M.I.A.
2020-10-24,Right Now,21 Savage   Metro Boomin  Drake
2020-10-24,Adore You,Harry Styles
2020-10-24,Bang,AJR
2020-10-24,Break My Heart,Dua Lipa
2020-10-24,ily,surf mesa  Emilee
2020-10-24,What You Know Bout Love,Pop Smoke
2020-10-24,More Than My Hometown,Morgan Wallen
2020-10-24,Roses,SAINt JHN
2020-10-24,Kings   Queens,Ava Max
2020-10-24,Said Sum,Moneybagg Yo
2020-10-24,Some Girls,Jameson Rodgers
2020-10-24,Don t Start Now,Dua Lipa
2020-10-24,Runnin,21 Savage   Metro Boomin
2020-10-24,Mood Swings,Pop Smoke  Lil Tjay
2020-10-24,The Woo,Pop Smoke  50 Cent   Roddy Ricch
2020-10-24,Rags2Riches,Rod Wave  ATR Son Son
2020-10-24,Popstar,DJ Khaled  Drake
2020-10-24,One Beer,HARDY  Lauren Alaina   Devin Dawson
2020-10-24,Lovin  On You,Luke Combs
2020-10-24,If The World Was Ending,JP Saxe  Julia Michaels
2020-10-24,I Should Probably Go To Bed,Dan   Shay
2020-10-24,Happy Anywhere,Blake Shelton  Gwen Stefani
2020-10-24,Tap In,Saweetie
2020-10-24,Pretty Heart,Parker McCollum
2020-10-24,My Ex s Best Friend,Machine Gun Kelly blackbear
2020-10-24,24,Money Man  Lil Baby
2020-10-24,Midnight Sky,Miley Cyrus
2020-10-24,Love You Like I Used To,Russell Dickerson
2020-10-24,Wishing Well,Juice WRLD
2020-10-24,Don t Stop,Megan Thee Stallion  Young Thug
2020-10-24,Levitating,Dua Lipa  DaBaby
2020-10-24,Hawai,Maluma   The Weeknd
2020-10-24,7 Summers,Morgan Wallen
2020-10-24,You Broke Me First.,Tate McRae
2020-10-24,Baby  I m Jealous,Bebe Rexha  Doja Cat
2020-10-24,Diamonds,Sam Smith
2020-10-24,Heather,Conan Gray
2020-10-24,Ain t Always The Cowboy,Jon Pardi
2020-10-24,Everywhere But On,Matt Stell
2020-10-24,Glock In My Lap,21 Savage   Metro Boomin
2020-10-24,Starting Over,Chris Stapleton
2020-10-24,Cool Again,Kane Brown
2020-10-24,Hit Different,SZA  Ty Dolla $ign
2020-10-24,Martin   Gina,Polo G
2020-10-24,The Bigger Picture,Lil Baby
2020-10-24,Better Together,Luke Combs
2020-10-24,OK Not To Be OK,Marshmello   Demi Lovato
2020-10-24,Greece,DJ Khaled  Drake
2020-10-24,Ice Cream,BLACKPINK Selena Gomez
2020-10-24,Un Dia  One Day,J Balvin  Dua Lipa  Bad Bunny   Tainy
2020-10-24,Rich N gga Sh t,21 Savage   Metro Boomin  Young Thug
2020-10-24,Relacion,Sech  Daddy Yankee   J Balvin  ROSALIA   Farruko
2020-10-24,B.S.,Jhene Aiko  H.E.R.
2020-10-24,Do It,Chloe Halle
2020-10-24,Big  Big Plans,Chris Lane
2020-10-24,Breaking Me,Topic   A7S
2020-10-24,U 2 Luv,Ne-Yo   Jeremih
2020-10-24,I Called Mama,Tim McGraw
2020-10-24,Kacey Talk,YoungBoy Never Broke Again
2020-10-24,Blind,DaBaby  Young Thug
2020-10-24,Good Time,Niko Moon
2020-10-24,Cardigan,Taylor Swift
2020-10-24,Bloody Valentine,Machine Gun Kelly
2020-10-24,Girls In The Hood,Megan Thee Stallion
2020-10-24,Slidin,21 Savage   Metro Boomin
2020-10-24,Smile,Juice WRLD   The Weeknd
2020-10-24,Caramelo,Ozuna Karol G Myke Towers
2020-10-24,Dollaz On My Head,Gunna  Young Thug
2020-10-24,Epidemic,Polo G
2020-10-24,Put Your Records On,Ritt Momney
2020-10-24,Many Men,21 Savage   Metro Boomin
2020-10-24,Hole In The Bottle,Kelsea Ballerini
2020-10-24,3 Headed Goat,Lil Durk  Lil Baby   Polo G
2020-10-24,La Jeepeta,Nio Garcia Anuel AA Myke Towers Brray Juanka
2020-10-24,Sofia,Clairo
2020-10-24,One Too Many,Keith Urban Duet With P nk
2020-10-24,You Got It,VEDO
2020-10-31,Mood,24kGoldn  iann dior
2020-10-31,WAP,Cardi B  Megan Thee Stallion
2020-10-31,Laugh Now Cry Later,Drake  Lil Durk
2020-10-31,Blinding Lights,The Weeknd
2020-10-31,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo
2020-10-31,I Hope,Gabby Barrett  Charlie Puth
2020-10-31,Dynamite,BTS
2020-10-31,Rockstar,DaBaby  Roddy Ricch
2020-10-31,Holy,Justin Bieber  Chance The Rapper
2020-10-31,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-10-31,Watermelon Sugar,Harry Styles
2020-10-31,Before You Go,Lewis Capaldi
2020-10-31,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-10-31,Lonely,Justin Bieber   Benny Blanco
2020-10-31,Go Crazy,Chris Brown   Young Thug
2020-10-31,Got What I Got,Jason Aldean
2020-10-31,One Of Them Girls,Lee Brice
2020-10-31,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne
2020-10-31,Circles,Post Malone
2020-10-31,Be Like That,Kane Brown With Swae Lee   Khalid
2020-10-31,Dreams,Fleetwood Mac
2020-10-31,Come   Go,Juice WRLD Marshmello
2020-10-31,Said Sum,Moneybagg Yo
2020-10-31,Kings   Queens,Ava Max
2020-10-31,What You Know Bout Love,Pop Smoke
2020-10-31,Bang,AJR
2020-10-31,ily,surf mesa  Emilee
2020-10-31,More Than My Hometown,Morgan Wallen
2020-10-31,Some Girls,Jameson Rodgers
2020-10-31,Wonder,Shawn Mendes
2020-10-31,Adore You,Harry Styles
2020-10-31,The Woo,Pop Smoke  50 Cent   Roddy Ricch
2020-10-31,Roses,SAINt JHN
2020-10-31,Break My Heart,Dua Lipa
2020-10-31,Whole Lotta Choppas,Sada Baby  Nicki Minaj
2020-10-31,Don t Start Now,Dua Lipa
2020-10-31,One Beer,HARDY  Lauren Alaina   Devin Dawson
2020-10-31,Rags2Riches,Rod Wave  ATR Son Son
2020-10-31,Franchise,Travis Scott  Young Thug   M.I.A.
2020-10-31,Mood Swings,Pop Smoke  Lil Tjay
2020-10-31,Love You Like I Used To,Russell Dickerson
2020-10-31,Right Now,21 Savage   Metro Boomin  Drake
2020-10-31,I Should Probably Go To Bed,Dan   Shay
2020-10-31,Pretty Heart,Parker McCollum
2020-10-31,Lovin  On You,Luke Combs
2020-10-31,Popstar,DJ Khaled  Drake
2020-10-31,Levitating,Dua Lipa  DaBaby
2020-10-31,Midnight Sky,Miley Cyrus
2020-10-31,Happy Anywhere,Blake Shelton  Gwen Stefani
2020-10-31,Runnin,21 Savage   Metro Boomin
2020-10-31,24,Money Man  Lil Baby
2020-10-31,You re Mines Still,Yung Bleu  Drake
2020-10-31,Tap In,Saweetie
2020-10-31,My Ex s Best Friend,Machine Gun Kelly blackbear
2020-10-31,Wishing Well,Juice WRLD
2020-10-31,Everywhere But On,Matt Stell
2020-10-31,Better Together,Luke Combs
2020-10-31,You Broke Me First.,Tate McRae
2020-10-31,Hawai,Maluma   The Weeknd
2020-10-31,Diamonds,Sam Smith
2020-10-31,7 Summers,Morgan Wallen
2020-10-31,Ain t Always The Cowboy,Jon Pardi
2020-10-31,Don t Stop,Megan Thee Stallion  Young Thug
2020-10-31,Heather,Conan Gray
2020-10-31,Starting Over,Chris Stapleton
2020-10-31,Hit Different,SZA  Ty Dolla $ign
2020-10-31,Martin   Gina,Polo G
2020-10-31,Big  Big Plans,Chris Lane
2020-10-31,B.S.,Jhene Aiko  H.E.R.
2020-10-31,U 2 Luv,Ne-Yo   Jeremih
2020-10-31,Hate The Way,G-Eazy  blackbear
2020-10-31,The Bigger Picture,Lil Baby
2020-10-31,Relacion,Sech  Daddy Yankee   J Balvin  ROSALIA   Farruko
2020-10-31,Good Time,Niko Moon
2020-10-31,Do It,Chloe Halle
2020-10-31,Greece,DJ Khaled  Drake
2020-10-31,Kacey Talk,YoungBoy Never Broke Again
2020-10-31,Blind,DaBaby  Young Thug
2020-10-31,Put Your Records On,Ritt Momney
2020-10-31,OK Not To Be OK,Marshmello   Demi Lovato
2020-10-31,Canceled,Larray
2020-10-31,Glock In My Lap,21 Savage   Metro Boomin
2020-10-31,Un Dia  One Day,J Balvin  Dua Lipa  Bad Bunny   Tainy
2020-10-31,Ice Cream,BLACKPINK Selena Gomez
2020-10-31,Happy Does,Kenny Chesney
2020-10-31,Smile,Juice WRLD   The Weeknd
2020-10-31,Breaking Me,Topic   A7S
2020-10-31,Cardigan,Taylor Swift
2020-10-31,Girls In The Hood,Megan Thee Stallion
2020-10-31,3 Headed Goat,Lil Durk  Lil Baby   Polo G
2020-10-31,I Called Mama,Tim McGraw
2020-10-31,Bloody Valentine,Machine Gun Kelly
2020-10-31,Throat Baby  Go Baby,BRS Kash
2020-10-31,Hole In The Bottle,Kelsea Ballerini
2020-10-31,La Jeepeta,Nio Garcia Anuel AA Myke Towers Brray Juanka
2020-10-31,Caramelo,Ozuna Karol G Myke Towers
2020-10-31,Pardon,T.I.  Lil Baby
2020-10-31,One Too Many,Keith Urban Duet With P nk
2020-10-31,Dollaz On My Head,Gunna  Young Thug
2020-10-31,Champagne Night,Lady A
2020-11-07,Positions,Ariana Grande
2020-11-07,Forever After All,Luke Combs
2020-11-07,Mood,24kGoldn  iann dior
2020-11-07,Laugh Now Cry Later,Drake  Lil Durk
2020-11-07,Blinding Lights,The Weeknd
2020-11-07,I Hope,Gabby Barrett  Charlie Puth
2020-11-07,WAP,Cardi B  Megan Thee Stallion
2020-11-07,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo
2020-11-07,Lemonade,Internet Money   Gunna  Don Toliver   NAV
2020-11-07,Holy,Justin Bieber  Chance The Rapper
2020-11-07,Rockstar,DaBaby  Roddy Ricch
2020-11-07,Dynamite,BTS
2020-11-07,Before You Go,Lewis Capaldi
2020-11-07,For The Night,Pop Smoke  Lil Baby   DaBaby
2020-11-07,Watermelon Sugar,Harry Styles
2020-11-07,Go Crazy,Chris Brown   Young Thug
2020-11-07,Said Sum,Moneybagg Yo
2020-11-07,Circles,Post Malone
2020-11-07,Be Like That,Kane Brown With Swae Lee   Khalid
2020-11-07,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne
2020-11-07,Got What I Got,Jason Aldean
2020-11-07,Kings   Queens,Ava Max
2020-11-07,More Than My Hometown,Morgan Wallen
2020-11-07,Come   Go,Juice WRLD Marshmello
2020-11-07,ily,surf mesa  Emilee
2020-11-07,One Of Them Girls,Lee Brice
2020-11-07,Lonely,Justin Bieber   Benny Blanco
2020-11-07,Bang,AJR
2020-11-07,What You Know Bout Love,Pop Smoke
2020-11-07,Better Together,Luke Combs
2020-11-07,Adore You,Harry Styles
2020-11-07,Wonder,Shawn Mendes
